order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method
ORD-10801,2025-07-16,CUST-1192,Customer 1250,Small Business,North Western,Puttalam,Fashion,Men,Casual Shirt,Sachini Perera,1,5759.21,0.0,5759.21,1467.91,Card
ORD-10802,2024-03-21,CUST-1249,Customer 1083,Small Business,Central,Nuwara Eliya,Electronics,Laptops,ASUS VivoBook,Ishara Madushan,2,196674.74,0.0,393349.49,61092.83,Cash
ORD-10803,2024-05-12,CUST-1086,Customer 1295,Corporate,Western,Gampaha,Electronics,Accessories,Wireless Mouse,Dilan Jayasinghe,1,158823.55,0.05,150882.37,14272.37,Cash
ORD-10804,2024-05-17,CUST-1016,Customer 1145,Small Business,Western,Kalutara,Fashion,Men,Running Shoes,Kasun Silva,7,7865.02,0.0,55055.17,3999.37,Bank Transfer
ORD-10805,2024-07-02,CUST-1354,Customer 1380,Corporate,Central,Kandy,Fashion,Women,Sandals,Sachini Perera,4,8169.43,0.1,29409.94,7450.16,Cash
ORD-10806,2025-02-04,CUST-1292,Customer 1048,Consumer,Southern,Galle,Home & Living,Furniture,Office Chair,Ishara Madushan,7,79344.13,0.1,499868.03,103381.57,Cash
ORD-10807,2024-11-25,CUST-1262,Customer 1410,Corporate,Central,Nuwara Eliya,Fashion,Kids,Backpack,Kasun Silva,3,2074.37,0.15,5289.64,815.11,Bank Transfer
ORD-10808,2025-05-22,CUST-1332,Customer 1398,Small Business,Eastern,Batticaloa,Home & Living,Kitchen,Electric Kettle,Tharushi Fernando,3,77902.47,0.0,233707.4,23877.97,Digital Wallet
ORD-10809,2024-03-09,CUST-1014,Customer 1016,Consumer,Western,Colombo,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,1,21862.45,0.05,20769.33,4413.31,Cash
ORD-10810,2025-06-29,CUST-1409,Customer 1112,Small Business,Western,Gampaha,Groceries,Beverages,Mineral Water,Tharushi Fernando,6,1582.2,0.1,8543.88,1080.05,Bank Transfer
ORD-10811,2024-02-22,CUST-1377,Customer 1061,Consumer,Southern,Galle,Electronics,Laptops,HP Pavilion,Sachini Perera,2,217782.85,0.0,435565.71,40610.2,Digital Wallet
ORD-10812,2025-03-25,CUST-1324,Customer 1253,Corporate,Western,Gampaha,Fashion,Kids,Kids Shorts,Kasun Silva,4,11424.0,0.05,43411.21,9870.84,Card
ORD-10813,2024-07-23,CUST-1389,Customer 1378,Consumer,Central,Nuwara Eliya,Fashion,Women,Ladies Watch,Sachini Perera,1,15906.24,0.05,15110.93,996.11,Bank Transfer
ORD-10814,2024-05-05,CUST-1048,Customer 1288,Consumer,Sabaragamuwa,Kegalle,Groceries,Snacks,Biscuits,Dilan Jayasinghe,6,1448.2,0.05,8254.75,2122.38,Cash
ORD-10815,2024-02-12,CUST-1095,Customer 1369,Corporate,Southern,Matara,Groceries,Beverages,Fruit Juice,Ishara Madushan,3,2160.9,0.1,5834.43,1673.0,Card
ORD-10816,2024-04-20,CUST-1028,Customer 1274,Corporate,Eastern,Batticaloa,Groceries,Household,Detergent,Ishara Madushan,1,4077.1,0.0,4077.1,1110.19,Cash
ORD-10817,2025-10-24,CUST-1281,Customer 1175,Consumer,Sabaragamuwa,Kegalle,Groceries,Snacks,Mixed Nuts,Ishara Madushan,2,1618.72,0.0,3237.45,774.07,Card
ORD-10818,2024-07-01,CUST-1445,Customer 1122,Corporate,Eastern,Batticaloa,Groceries,Snacks,Biscuits,Kasun Silva,7,1867.1,0.2,10455.73,1955.12,Digital Wallet
ORD-10819,2024-04-04,CUST-1216,Customer 1205,Consumer,Sabaragamuwa,Kegalle,Fashion,Kids,School Shoes,Sachini Perera,4,7835.84,0.0,31343.35,4715.54,Cash
ORD-10820,2025-01-08,CUST-1346,Customer 1366,Corporate,North Western,Puttalam,Electronics,Accessories,Bluetooth Speaker,Ishara Madushan,5,155312.0,0.15,660075.99,58187.34,Cash
ORD-10821,2025-06-03,CUST-1252,Customer 1012,Consumer,Sabaragamuwa,Kegalle,Home & Living,Furniture,Coffee Table,Ishara Madushan,1,7800.0,0.0,7800.0,1924.52,Cash
ORD-10822,2024-12-25,CUST-1034,Customer 1263,Consumer,North Western,Puttalam,Fashion,Women,Handbag,Kasun Silva,1,12769.24,0.1,11492.31,2897.77,Card
ORD-10823,2025-11-26,CUST-1207,Customer 1344,Corporate,Eastern,Ampara,Electronics,Mobile Phones,Redmi Note 13,Ishara Madushan,5,198741.53,0.0,993707.64,187460.29,Bank Transfer
ORD-10824,2024-10-07,CUST-1086,Customer 1274,Small Business,Northern,Vavuniya,Groceries,Beverages,Coffee Jar,Tharushi Fernando,5,2353.13,0.0,11765.67,3246.87,Bank Transfer
ORD-10825,2024-07-13,CUST-1387,Customer 1447,Consumer,Eastern,Ampara,Fashion,Women,Sandals,Ishara Madushan,3,1610.37,0.0,4831.11,1056.2,Cash
ORD-10826,2024-07-13,CUST-1424,Customer 1273,Consumer,Eastern,Ampara,Groceries,Beverages,Fruit Juice,Tharushi Fernando,3,300.68,0.1,811.84,110.76,Cash
ORD-10827,2025-10-28,CUST-1447,Customer 1074,Consumer,Western,Kalutara,Fashion,Men,Running Shoes,Kasun Silva,7,2638.07,0.1,16619.86,866.92,Digital Wallet
ORD-10828,2024-04-02,CUST-1093,Customer 1329,Corporate,North Western,Puttalam,Fashion,Kids,Kids Shorts,Dilan Jayasinghe,7,14903.18,0.15,88673.93,16271.27,Digital Wallet
ORD-10829,2025-11-02,CUST-1144,Customer 1019,Consumer,Eastern,Batticaloa,Home & Living,Furniture,Study Desk,Ishara Madushan,4,44798.31,0.0,179193.25,20568.12,Digital Wallet
ORD-10830,2024-03-01,CUST-1020,Customer 1050,Small Business,Sabaragamuwa,Kegalle,Groceries,Beverages,Fruit Juice,Kasun Silva,7,4540.68,0.1,28606.29,7425.33,Card
ORD-10831,2025-09-25,CUST-1297,Customer 1301,Small Business,Western,Colombo,Electronics,Mobile Phones,Nokia G42,Dilan Jayasinghe,4,26750.57,0.1,96302.04,21248.04,Card
ORD-10832,2024-02-20,CUST-1208,Customer 1415,Small Business,Western,Colombo,Groceries,Snacks,Mixed Nuts,Kasun Silva,7,842.31,0.1,5306.57,1105.94,Digital Wallet
ORD-10833,2025-02-06,CUST-1311,Customer 1089,Consumer,Eastern,Trincomalee,Groceries,Snacks,Potato Chips,Kasun Silva,3,388.56,0.1,1049.11,162.73,Digital Wallet
ORD-10834,2024-01-05,CUST-1373,Customer 1339,Small Business,Eastern,Batticaloa,Groceries,Household,Dish Wash,Ishara Madushan,3,1127.09,0.0,3381.28,578.58,Bank Transfer
ORD-10835,2025-04-10,CUST-1365,Customer 1170,Small Business,Northern,Vavuniya,Fashion,Men,Casual Shirt,Dilan Jayasinghe,5,15719.07,0.1,70735.83,13026.35,Bank Transfer
ORD-10836,2025-08-26,CUST-1173,Customer 1219,Consumer,Western,Kalutara,Groceries,Household,Detergent,Sachini Perera,2,1842.86,0.1,3317.14,663.85,Bank Transfer
ORD-10837,2025-11-12,CUST-1272,Customer 1171,Consumer,Northern,Vavuniya,Electronics,Accessories,Wireless Mouse,Dilan Jayasinghe,7,14584.52,0.15,86777.91,7299.82,Cash
ORD-10838,2025-06-17,CUST-1345,Customer 1249,Corporate,North Western,Puttalam,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,4,189307.29,0.0,757229.15,147448.84,Digital Wallet
ORD-10839,2025-02-08,CUST-1071,Customer 1214,Corporate,Eastern,Ampara,Fashion,Women,Sandals,Tharushi Fernando,1,11719.72,0.1,10547.75,2725.65,Card
ORD-10840,2025-05-27,CUST-1283,Customer 1408,Consumer,Western,Kalutara,Fashion,Kids,Backpack,Sachini Perera,3,7867.74,0.1,21242.9,3368.25,Digital Wallet
ORD-10841,2025-10-06,CUST-1022,Customer 1172,Small Business,Eastern,Batticaloa,Electronics,Accessories,USB-C Hub,Ishara Madushan,3,45405.45,0.0,136216.36,32696.28,Cash
ORD-10842,2024-08-20,CUST-1265,Customer 1112,Corporate,Southern,Matara,Electronics,Mobile Phones,Galaxy A15,Tharushi Fernando,4,81314.28,0.0,325257.13,85349.19,Card
ORD-10843,2025-06-07,CUST-1381,Customer 1014,Small Business,Eastern,Trincomalee,Fashion,Women,Handbag,Nimal Perera,3,5827.69,0.05,16608.92,1922.33,Card
ORD-10844,2024-12-11,CUST-1300,Customer 1303,Corporate,Eastern,Ampara,Home & Living,Appliances,Water Heater,Kasun Silva,7,72763.84,0.0,509346.85,92375.82,Bank Transfer
ORD-10845,2024-02-15,CUST-1197,Customer 1142,Corporate,Sabaragamuwa,Ratnapura,Groceries,Beverages,Tea Pack,Nimal Perera,3,3933.2,0.1,10619.63,2563.16,Card
ORD-10846,2025-06-29,CUST-1257,Customer 1205,Consumer,Eastern,Batticaloa,Groceries,Snacks,Mixed Nuts,Sachini Perera,4,1719.02,0.0,6876.09,1956.55,Digital Wallet
ORD-10847,2024-03-18,CUST-1255,Customer 1212,Consumer,North Western,Kurunegala,Home & Living,Appliances,Iron,Sachini Perera,7,6793.17,0.05,45174.59,4917.32,Bank Transfer
ORD-10848,2025-12-30,CUST-1142,Customer 1136,Corporate,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,Nokia G42,Dilan Jayasinghe,7,26937.43,0.0,188562.03,37493.43,Bank Transfer
ORD-10849,2024-03-13,CUST-1015,Customer 1185,Corporate,Northern,Vavuniya,Home & Living,Furniture,Coffee Table,Tharushi Fernando,6,25834.15,0.1,139504.43,34246.58,Card
ORD-10850,2024-09-05,CUST-1187,Customer 1245,Corporate,Eastern,Trincomalee,Electronics,Laptops,ASUS VivoBook,Sachini Perera,2,91451.85,0.15,155468.14,16688.36,Bank Transfer
ORD-10851,2024-02-16,CUST-1404,Customer 1301,Corporate,Eastern,Ampara,Electronics,Mobile Phones,iPhone 13,Ishara Madushan,6,33026.43,0.0,198158.57,16393.83,Bank Transfer
ORD-10852,2024-04-30,CUST-1009,Customer 1024,Small Business,Southern,Matara,Fashion,Men,Running Shoes,Ishara Madushan,3,12121.55,0.2,29091.73,2058.16,Digital Wallet
ORD-10853,2024-08-01,CUST-1061,Customer 1424,Small Business,Northern,Vavuniya,Home & Living,Appliances,Vacuum Cleaner,Tharushi Fernando,7,5917.74,0.0,41424.15,11684.87,Card
ORD-10854,2024-08-26,CUST-1307,Customer 1335,Consumer,Southern,Hambantota,Electronics,Accessories,Wireless Mouse,Nimal Perera,5,207224.27,0.1,932509.23,97715.04,Digital Wallet
ORD-10855,2024-02-25,CUST-1125,Customer 1337,Corporate,Western,Kalutara,Electronics,Accessories,Bluetooth Speaker,Kasun Silva,7,70372.2,0.0,492605.4,85970.71,Bank Transfer
ORD-10856,2024-12-15,CUST-1099,Customer 1404,Consumer,Southern,Galle,Electronics,Mobile Phones,Galaxy A15,Ishara Madushan,5,195887.66,0.0,979438.31,148617.24,Card
ORD-10857,2024-04-16,CUST-1004,Customer 1021,Consumer,Eastern,Ampara,Electronics,Accessories,Wireless Mouse,Ishara Madushan,7,188008.32,0.05,1250255.36,246714.83,Card
ORD-10858,2024-02-17,CUST-1092,Customer 1317,Corporate,Northern,Vavuniya,Home & Living,Kitchen,Blender,Tharushi Fernando,7,82428.37,0.05,548148.66,110093.37,Digital Wallet
ORD-10859,2025-07-26,CUST-1007,Customer 1292,Small Business,North Western,Kurunegala,Groceries,Snacks,Mixed Nuts,Sachini Perera,6,3032.8,0.1,16377.11,3776.09,Bank Transfer
ORD-10860,2024-12-02,CUST-1049,Customer 1277,Corporate,Southern,Galle,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,6,181697.89,0.2,872149.89,241427.63,Bank Transfer
ORD-10861,2024-01-26,CUST-1319,Customer 1181,Consumer,Western,Gampaha,Fashion,Men,Leather Belt,Dilan Jayasinghe,7,2327.17,0.1,14661.2,3744.26,Card
ORD-10862,2024-09-13,CUST-1336,Customer 1041,Consumer,Eastern,Trincomalee,Home & Living,Appliances,Water Heater,Kasun Silva,1,42793.02,0.15,36374.07,6096.98,Digital Wallet
ORD-10863,2024-01-08,CUST-1393,Customer 1212,Consumer,Central,Nuwara Eliya,Electronics,Laptops,Dell Inspiron,Nimal Perera,6,48339.39,0.0,290036.32,36533.92,Cash
ORD-10864,2025-09-16,CUST-1105,Customer 1105,Corporate,Western,Kalutara,Fashion,Women,Handbag,Kasun Silva,4,16068.26,0.05,61059.38,9069.04,Cash
ORD-10865,2024-09-09,CUST-1331,Customer 1165,Small Business,Western,Kalutara,Groceries,Snacks,Chocolate,Tharushi Fernando,5,3749.82,0.1,16874.21,3777.34,Digital Wallet
ORD-10866,2025-11-22,CUST-1217,Customer 1320,Corporate,Eastern,Batticaloa,Groceries,Snacks,Mixed Nuts,Sachini Perera,1,2237.22,0.1,2013.5,530.12,Cash
ORD-10867,2025-12-19,CUST-1314,Customer 1147,Consumer,Eastern,Batticaloa,Electronics,Laptops,ASUS VivoBook,Ishara Madushan,6,154992.68,0.05,883458.27,212645.67,Bank Transfer
ORD-10868,2024-10-29,CUST-1220,Customer 1441,Small Business,Southern,Hambantota,Fashion,Women,Handbag,Sachini Perera,6,13951.67,0.1,75339.02,5176.43,Cash
ORD-10869,2025-09-30,CUST-1111,Customer 1234,Corporate,Southern,Hambantota,Fashion,Men,Leather Belt,Sachini Perera,3,11355.41,0.15,28956.31,3326.83,Card
ORD-10870,2024-02-25,CUST-1395,Customer 1111,Corporate,Central,Nuwara Eliya,Electronics,Laptops,HP Pavilion,Sachini Perera,6,198076.36,0.1,1069612.33,286820.68,Digital Wallet
ORD-10871,2025-12-26,CUST-1199,Customer 1001,Small Business,Western,Kalutara,Fashion,Women,Handbag,Dilan Jayasinghe,2,5827.5,0.05,11072.26,1784.93,Card
ORD-10872,2025-06-09,CUST-1132,Customer 1448,Corporate,Central,Kandy,Home & Living,Kitchen,Blender,Dilan Jayasinghe,4,56396.51,0.05,214306.74,18651.34,Cash
ORD-10873,2025-04-18,CUST-1264,Customer 1010,Consumer,Sabaragamuwa,Kegalle,Groceries,Household,Floor Cleaner,Nimal Perera,4,2310.19,0.05,8778.71,596.21,Bank Transfer
ORD-10874,2024-01-28,CUST-1322,Customer 1067,Consumer,Western,Gampaha,Electronics,Laptops,Lenovo IdeaPad,Sachini Perera,3,159062.48,0.15,405609.33,36504.52,Digital Wallet
ORD-10875,2024-03-18,CUST-1043,Customer 1395,Small Business,North Western,Kurunegala,Home & Living,Kitchen,Rice Cooker,Kasun Silva,7,43975.87,0.05,292439.5,69896.65,Digital Wallet
ORD-10876,2024-08-03,CUST-1170,Customer 1296,Consumer,North Western,Kurunegala,Groceries,Household,Detergent,Sachini Perera,7,3330.5,0.0,23313.52,4485.85,Card
ORD-10877,2025-01-20,CUST-1227,Customer 1348,Corporate,Western,Colombo,Electronics,Laptops,Lenovo IdeaPad,Ishara Madushan,1,66871.66,0.2,53497.33,10209.25,Card
ORD-10878,2024-12-30,CUST-1222,Customer 1363,Small Business,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,Nokia G42,Ishara Madushan,1,184302.65,0.05,175087.52,39142.94,Card
ORD-10879,2025-10-27,CUST-1165,Customer 1368,Corporate,Western,Colombo,Groceries,Snacks,Mixed Nuts,Nimal Perera,5,2276.31,0.15,9674.32,2369.55,Card
ORD-10880,2025-06-09,CUST-1433,Customer 1244,Corporate,Southern,Galle,Electronics,Accessories,Mechanical Keyboard,Nimal Perera,1,183321.12,0.15,155822.96,37108.68,Cash
ORD-10881,2025-11-29,CUST-1284,Customer 1130,Small Business,Southern,Galle,Groceries,Beverages,Fruit Juice,Kasun Silva,2,1447.33,0.05,2749.93,345.41,Digital Wallet
ORD-10882,2024-11-07,CUST-1320,Customer 1308,Small Business,Central,Nuwara Eliya,Electronics,Mobile Phones,Galaxy A15,Ishara Madushan,1,37122.14,0.0,37122.14,3784.69,Digital Wallet
ORD-10883,2024-01-07,CUST-1054,Customer 1067,Consumer,Sabaragamuwa,Ratnapura,Electronics,Laptops,Lenovo IdeaPad,Nimal Perera,4,33598.59,0.0,134394.37,17252.44,Card
ORD-10884,2024-01-03,CUST-1372,Customer 1410,Small Business,Western,Kalutara,Fashion,Women,Ladies Watch,Kasun Silva,4,8216.34,0.0,32865.34,8124.12,Card
ORD-10885,2025-09-14,CUST-1054,Customer 1342,Corporate,Central,Nuwara Eliya,Fashion,Kids,Kids Shorts,Kasun Silva,3,3336.64,0.0,10009.93,1256.33,Card
ORD-10886,2024-12-28,CUST-1222,Customer 1052,Small Business,Eastern,Ampara,Electronics,Accessories,Mechanical Keyboard,Dilan Jayasinghe,4,123332.57,0.0,493330.28,116277.85,Cash
ORD-10887,2025-05-22,CUST-1352,Customer 1186,Small Business,North Western,Puttalam,Fashion,Women,Handbag,Kasun Silva,4,10716.25,0.05,40721.76,9674.73,Card
ORD-10888,2024-09-30,CUST-1210,Customer 1001,Small Business,Western,Kalutara,Electronics,Accessories,USB-C Hub,Ishara Madushan,5,212641.55,0.0,1063207.77,69192.44,Card
ORD-10889,2025-05-20,CUST-1014,Customer 1133,Consumer,Northern,Vavuniya,Home & Living,Furniture,Office Chair,Nimal Perera,2,65616.45,0.2,104986.33,20725.23,Card
ORD-10890,2024-01-15,CUST-1300,Customer 1276,Small Business,North Western,Puttalam,Groceries,Beverages,Coffee Jar,Nimal Perera,1,2159.27,0.15,1835.38,238.59,Cash
ORD-10891,2024-07-10,CUST-1215,Customer 1054,Corporate,North Western,Puttalam,Fashion,Men,Leather Belt,Tharushi Fernando,5,8921.27,0.1,40145.73,4319.95,Digital Wallet
ORD-10892,2025-09-22,CUST-1027,Customer 1166,Consumer,Western,Colombo,Electronics,Accessories,Mechanical Keyboard,Nimal Perera,6,74781.61,0.0,448689.66,62386.56,Digital Wallet
ORD-10893,2025-04-29,CUST-1141,Customer 1418,Small Business,Eastern,Batticaloa,Electronics,Mobile Phones,Nokia G42,Ishara Madushan,6,174231.78,0.1,940851.59,224150.34,Bank Transfer
ORD-10894,2024-01-28,CUST-1149,Customer 1266,Corporate,Northern,Jaffna,Fashion,Men,Casual Shirt,Kasun Silva,4,1519.93,0.15,5167.76,1069.84,Cash
ORD-10895,2025-12-14,CUST-1447,Customer 1220,Consumer,Central,Nuwara Eliya,Groceries,Beverages,Mineral Water,Nimal Perera,5,4621.29,0.05,21951.15,6190.23,Digital Wallet
ORD-10896,2024-02-08,CUST-1319,Customer 1328,Consumer,Eastern,Trincomalee,Electronics,Laptops,HP Pavilion,Ishara Madushan,6,141382.13,0.1,763463.51,41988.39,Digital Wallet
ORD-10897,2024-09-29,CUST-1250,Customer 1059,Small Business,Central,Matale,Fashion,Men,Leather Belt,Kasun Silva,3,11908.19,0.0,35724.58,2321.5,Bank Transfer
ORD-10898,2024-08-18,CUST-1446,Customer 1335,Small Business,Southern,Galle,Fashion,Men,Casual Shirt,Ishara Madushan,3,7475.91,0.1,20184.97,3554.05,Cash
ORD-10899,2024-03-26,CUST-1095,Customer 1056,Corporate,Southern,Galle,Electronics,Laptops,ASUS VivoBook,Kasun Silva,4,155457.92,0.0,621831.68,66331.64,Bank Transfer
ORD-10900,2025-04-18,CUST-1141,Customer 1126,Small Business,Central,Matale,Home & Living,Appliances,Vacuum Cleaner,Ishara Madushan,4,14483.67,0.0,57934.7,15812.42,Card
ORD-10901,2024-05-05,CUST-1050,Customer 1258,Corporate,Western,Gampaha,Groceries,Beverages,Mineral Water,Tharushi Fernando,3,4391.36,0.1,11856.68,1169.52,Cash
ORD-10902,2025-06-20,CUST-1241,Customer 1013,Corporate,North Western,Puttalam,Home & Living,Kitchen,Electric Kettle,Ishara Madushan,7,74541.95,0.05,495703.97,79278.17,Card
ORD-10903,2024-05-24,CUST-1142,Customer 1134,Consumer,Eastern,Batticaloa,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,3,34980.59,0.05,99694.69,23776.24,Cash
ORD-10904,2025-06-08,CUST-1254,Customer 1180,Corporate,Northern,Vavuniya,Groceries,Snacks,Biscuits,Dilan Jayasinghe,1,1330.25,0.0,1330.25,269.37,Card
ORD-10905,2024-07-30,CUST-1173,Customer 1439,Consumer,Western,Kalutara,Electronics,Accessories,Bluetooth Speaker,Kasun Silva,5,154809.99,0.0,774049.96,90377.83,Bank Transfer
ORD-10906,2024-01-25,CUST-1263,Customer 1166,Small Business,Southern,Galle,Electronics,Mobile Phones,Nokia G42,Tharushi Fernando,3,174556.81,0.0,523670.43,136723.97,Card
ORD-10907,2025-08-02,CUST-1379,Customer 1201,Consumer,North Western,Puttalam,Electronics,Laptops,ASUS VivoBook,Sachini Perera,5,194025.17,0.0,970125.83,237689.45,Digital Wallet
ORD-10908,2025-01-28,CUST-1433,Customer 1068,Small Business,Central,Matale,Groceries,Household,Detergent,Nimal Perera,3,3061.59,0.1,8266.3,1678.26,Digital Wallet
ORD-10909,2024-03-07,CUST-1392,Customer 1412,Corporate,North Western,Puttalam,Electronics,Laptops,ASUS VivoBook,Sachini Perera,5,138403.5,0.1,622815.73,121133.18,Card
ORD-10910,2024-08-20,CUST-1172,Customer 1096,Small Business,Sabaragamuwa,Ratnapura,Fashion,Kids,Kids T-Shirt,Sachini Perera,5,11909.08,0.0,59545.41,12992.21,Bank Transfer
ORD-10911,2024-04-18,CUST-1437,Customer 1341,Small Business,Western,Colombo,Groceries,Snacks,Mixed Nuts,Nimal Perera,2,3479.1,0.1,6262.38,1337.79,Bank Transfer
ORD-10912,2024-05-25,CUST-1034,Customer 1070,Consumer,Southern,Galle,Electronics,Accessories,Mechanical Keyboard,Tharushi Fernando,5,215364.27,0.05,1022980.26,227140.83,Card
ORD-10913,2024-04-20,CUST-1083,Customer 1385,Small Business,Eastern,Batticaloa,Groceries,Household,Dish Wash,Kasun Silva,1,812.18,0.1,730.96,194.23,Bank Transfer
ORD-10914,2024-08-15,CUST-1087,Customer 1068,Consumer,Southern,Matara,Groceries,Snacks,Biscuits,Tharushi Fernando,5,3093.53,0.0,15467.63,3072.87,Bank Transfer
ORD-10915,2024-04-20,CUST-1436,Customer 1026,Corporate,Northern,Kilinochchi,Electronics,Laptops,Dell Inspiron,Ishara Madushan,4,33063.16,0.05,125640.0,13299.9,Bank Transfer
ORD-10916,2025-04-14,CUST-1010,Customer 1321,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Furniture,Office Chair,Dilan Jayasinghe,2,71328.49,0.0,142656.99,33769.41,Card
ORD-10917,2024-02-03,CUST-1356,Customer 1026,Consumer,Southern,Galle,Electronics,Mobile Phones,iPhone 13,Sachini Perera,6,77788.81,0.0,466732.85,67460.29,Card
ORD-10918,2025-09-14,CUST-1352,Customer 1358,Corporate,Northern,Jaffna,Home & Living,Appliances,Standing Fan,Dilan Jayasinghe,2,28233.38,0.2,45173.41,5875.37,Card
ORD-10919,2025-01-03,CUST-1326,Customer 1194,Corporate,Northern,Kilinochchi,Groceries,Snacks,Biscuits,Kasun Silva,7,4300.16,0.1,27091.03,3961.43,Cash
ORD-10920,2025-08-17,CUST-1320,Customer 1152,Small Business,Western,Colombo,Fashion,Women,Sandals,Sachini Perera,6,3414.41,0.1,18437.84,2808.91,Bank Transfer
ORD-10921,2025-07-07,CUST-1227,Customer 1193,Small Business,Northern,Vavuniya,Groceries,Snacks,Potato Chips,Kasun Silva,7,4683.84,0.1,29508.22,6264.68,Bank Transfer
ORD-10922,2025-02-28,CUST-1146,Customer 1277,Corporate,Central,Matale,Home & Living,Furniture,Bookshelf,Nimal Perera,7,14335.03,0.0,100345.22,19803.73,Card
ORD-10923,2025-09-04,CUST-1162,Customer 1120,Small Business,Southern,Matara,Groceries,Beverages,Coffee Jar,Ishara Madushan,6,2392.67,0.15,12202.64,2908.62,Bank Transfer
ORD-10924,2025-06-01,CUST-1069,Customer 1121,Consumer,Central,Kandy,Home & Living,Kitchen,Blender,Nimal Perera,6,29593.72,0.0,177562.32,14096.16,Bank Transfer
ORD-10925,2025-11-22,CUST-1300,Customer 1403,Consumer,Eastern,Batticaloa,Groceries,Snacks,Potato Chips,Kasun Silva,5,1384.8,0.0,6923.99,1348.48,Cash
ORD-10926,2024-10-08,CUST-1205,Customer 1267,Corporate,North Western,Puttalam,Fashion,Men,Running Shoes,Ishara Madushan,3,16137.39,0.1,43570.96,11380.59,Card
ORD-10927,2024-11-15,CUST-1138,Customer 1174,Corporate,Eastern,Trincomalee,Electronics,Mobile Phones,Nokia G42,Kasun Silva,2,133678.49,0.05,253989.13,51951.92,Digital Wallet
ORD-10928,2025-03-18,CUST-1069,Customer 1370,Small Business,Southern,Galle,Electronics,Accessories,USB-C Hub,Sachini Perera,4,126862.23,0.1,456704.04,73595.79,Bank Transfer
ORD-10929,2024-11-10,CUST-1236,Customer 1162,Corporate,Northern,Kilinochchi,Home & Living,Appliances,Water Heater,Sachini Perera,5,36705.87,0.05,174352.88,31031.47,Cash
ORD-10930,2025-01-11,CUST-1162,Customer 1201,Corporate,North Western,Puttalam,Electronics,Mobile Phones,Galaxy A15,Nimal Perera,2,182209.56,0.0,364419.13,51169.3,Digital Wallet
ORD-10931,2024-10-15,CUST-1065,Customer 1365,Corporate,Eastern,Batticaloa,Groceries,Snacks,Biscuits,Nimal Perera,6,4810.06,0.15,24531.29,6402.2,Card
ORD-10932,2025-03-12,CUST-1399,Customer 1307,Consumer,Eastern,Ampara,Home & Living,Furniture,Study Desk,Nimal Perera,5,38952.07,0.1,175284.3,33384.14,Digital Wallet
ORD-10933,2025-10-23,CUST-1115,Customer 1013,Corporate,North Western,Kurunegala,Groceries,Beverages,Mineral Water,Ishara Madushan,5,791.24,0.1,3560.58,732.15,Cash
ORD-10934,2024-10-03,CUST-1134,Customer 1155,Corporate,North Western,Puttalam,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,5,2481.55,0.1,11166.96,2749.97,Bank Transfer
ORD-10935,2025-12-10,CUST-1206,Customer 1131,Corporate,Western,Gampaha,Fashion,Women,Sandals,Ishara Madushan,4,9693.84,0.15,32959.06,2396.91,Cash
ORD-10936,2025-08-04,CUST-1397,Customer 1384,Corporate,Central,Nuwara Eliya,Groceries,Household,Floor Cleaner,Tharushi Fernando,1,4011.56,0.1,3610.4,874.74,Card
ORD-10937,2025-05-17,CUST-1355,Customer 1196,Consumer,Sabaragamuwa,Kegalle,Groceries,Beverages,Tea Pack,Kasun Silva,3,2394.26,0.0,7182.78,1640.5,Bank Transfer
ORD-10938,2025-09-15,CUST-1409,Customer 1362,Consumer,Northern,Vavuniya,Fashion,Men,Leather Belt,Nimal Perera,1,8783.65,0.05,8344.47,1405.19,Digital Wallet
ORD-10939,2025-05-30,CUST-1380,Customer 1155,Small Business,North Western,Puttalam,Groceries,Beverages,Mineral Water,Ishara Madushan,3,3738.81,0.05,10655.62,853.86,Card
ORD-10940,2024-12-15,CUST-1125,Customer 1110,Consumer,Central,Kandy,Groceries,Snacks,Mixed Nuts,Tharushi Fernando,5,2689.12,0.0,13445.58,1535.71,Bank Transfer
ORD-10941,2025-03-21,CUST-1115,Customer 1090,Consumer,Northern,Vavuniya,Groceries,Beverages,Tea Pack,Kasun Silva,5,3259.29,0.0,16296.46,1891.72,Bank Transfer
ORD-10942,2024-12-15,CUST-1120,Customer 1401,Corporate,Southern,Hambantota,Groceries,Beverages,Fruit Juice,Kasun Silva,4,1460.32,0.1,5257.14,853.72,Digital Wallet
ORD-10943,2025-08-29,CUST-1439,Customer 1334,Corporate,North Western,Kurunegala,Electronics,Mobile Phones,iPhone 13,Nimal Perera,3,73659.67,0.0,220979.01,37183.34,Bank Transfer
ORD-10944,2025-10-25,CUST-1357,Customer 1240,Small Business,Eastern,Trincomalee,Groceries,Snacks,Mixed Nuts,Nimal Perera,5,1569.87,0.2,6279.47,1607.44,Bank Transfer
